Gene,p,padj,loglik_full,loglik_red,df_full,df_red,mean,converge_impulse,converge_const,converge_sigmoid,impulseTOsigmoid_p,impulseTOsigmoid_padj,sigmoidTOconst_p,sigmoidTOconst_padj,isTransient,isMonotonous,allZero
FBgn0035246,0.318395469,0.999775474,-96.91939518,-99.85777804,9,4,40.585657,0,0,0,0.354056092,0.949736616,0.283866837,0.999999999,FALSE,FALSE,FALSE
FBgn0035247,0.569393978,0.999775474,-138.4985975,-140.4297919,9,4,445.2507946,0,0,0,0.807881147,0.952416133,0.329196772,0.999999999,FALSE,FALSE,FALSE
FBgn0035248,0.541233,0.999775474,-97.5416762,-99.57019685,9,4,35.15102446,0,0,0,0.138438437,0.949736616,0.991550027,0.999999999,FALSE,FALSE,FALSE
FBgn0035249,0.077345,0.999775474,-112.3490712,-117.3123182,9,4,158.2940743,0,0,0,0.064664611,0.949736616,0.216847288,0.999999999,FALSE,FALSE,FALSE
FBgn0035251,0.748068003,0.999775474,-149.8473965,-151.1910208,9,4,639.3488364,0,0,0,0.299752423,0.949736616,0.96417527,0.999999999,FALSE,FALSE,FALSE
FBgn0035252,0.172728628,0.999775474,-138.0681965,-141.9251082,9,4,456.1481418,0,0,0,0.023651328,0.949736616,0.973430387,0.999999999,FALSE,FALSE,FALSE
FBgn0035253,0.612180953,0.999775474,-168.5524984,-170.3396323,9,4,1571.363216,0,0,0,0.232062297,0.949736616,0.884252796,0.999999999,FALSE,FALSE,FALSE
FBgn0035254,0.959981691,0.999775474,-110.0346027,-110.5503743,9,4,117.9569666,0,0,0,0.67156417,0.949736616,0.971707318,0.999999999,FALSE,FALSE,FALSE
FBgn0035255,0.856939033,0.999775474,-7.244107797,-8.215738026,9,4,0.087285357,0,1,0,0.551618826,0.949736616,0.860562196,0.999999999,FALSE,FALSE,FALSE
FBgn0035256,0.959548463,0.999775474,-15.67190141,-16.19027066,9,4,0.263482226,0,0,0,0.741704385,0.949736616,0.932045762,0.999999999,FALSE,FALSE,FALSE
FBgn0035257,0.60431932,0.999775474,-68.14686469,-69.96017997,9,4,4.973850752,0,0,0,0.178365788,0.949736616,0.980937988,0.999999999,FALSE,FALSE,FALSE
FBgn0035258,0.978771697,0.999775474,-19.5864303,-19.97253704,9,4,0.10639659,0,0,0,0.778729307,0.949736616,0.965200096,0.999999999,FALSE,FALSE,FALSE
FBgn0035260,0.403325727,0.999775474,-82.019128,-84.57110527,9,4,15.20941106,0,0,0,0.165042503,0.949736616,0.682074152,0.999999999,FALSE,FALSE,FALSE
FBgn0035262,0.921590754,0.999775474,-66.12345945,-66.83581691,9,4,4.808957394,0,0,0,0.567391123,0.949736616,0.961655928,0.999999999,FALSE,FALSE,FALSE
FBgn0035263,0.528185407,0.999775474,-31.16061283,-33.23505573,9,4,0.573380852,0,0,0,0.147561404,0.949736616,0.955865343,0.999999999,FALSE,FALSE,FALSE
FBgn0035264,0.911222222,0.999775474,-99.82942847,-100.587402,9,4,47.30211822,0,0,0,0.879624749,0.975353076,0.738789255,0.999999999,FALSE,FALSE,FALSE
FBgn0035265,0.967692687,0.999775474,-57.13785138,-57.60497677,9,4,3.983809275,0,0,0,0.636118657,0.949736616,0.998663587,0.999999999,FALSE,FALSE,FALSE
FBgn0035267,0.868138981,0.999775474,-91.33292425,-92.26299459,9,4,24.09397043,0,0,0,0.502037356,0.949736616,0.922832292,0.999999999,FALSE,FALSE,FALSE
FBgn0035268,0.113396313,0.999775474,-148.4221036,-152.8687558,9,4,601.6696922,0,0,0,0.700025264,0.949736616,0.04243399,0.999999999,FALSE,FALSE,FALSE
FBgn0035270,0.949442818,0.999775474,-144.4328844,-145.0086451,9,4,322.9473835,0,0,0,0.736559883,0.949736616,0.910021508,0.999999999,FALSE,FALSE,FALSE
FBgn0035271,0.884849887,0.999775474,-107.1419964,-108.007973,9,4,67.27704827,0,0,0,0.535783284,0.949736616,0.922413572,0.999999999,FALSE,FALSE,FALSE
FBgn0035272,0.899351238,0.999775474,-134.9436727,-135.7514941,9,4,175.3816376,0,0,0,0.970965272,1,0.669244069,0.999999999,FALSE,FALSE,FALSE
FBgn0035273,0.967829847,0.999775474,-53.33742677,-53.80364009,9,4,2.229417494,0,0,0,0.905141608,0.988123599,0.865392502,0.999999999,FALSE,FALSE,FALSE
FBgn0035280,0.988880855,0.999775474,-22.71150921,-23.00173404,9,4,6.11E-05,0,0,0,0.756761252,0.949736616,0.99907659,0.999999999,FALSE,FALSE,FALSE
FBgn0035281,0.988381557,0.999775474,-47.91244207,-48.20827597,9,4,1.461919075,0,0,0,0.789513596,0.949736616,0.989464832,0.999999999,FALSE,FALSE,FALSE
FBgn0035282,0.964539416,0.999775474,-68.3879222,-68.87553328,9,4,4.984170222,0,0,0,0.627678837,0.949736616,0.997596349,0.999999999,FALSE,FALSE,FALSE
FBgn0035283,0.816502398,0.999775474,-135.9795132,-137.094474,9,4,338.8538962,0,0,0,0.34618752,0.949736616,0.990814134,0.999999999,FALSE,FALSE,FALSE
FBgn0035285,0.277931161,0.999775474,-136.7618902,-139.9128953,9,4,393.9455591,0,0,0,0.050105524,0.949736616,0.95722863,0.999999999,FALSE,FALSE,FALSE
FBgn0035286,0.824034485,0.999775474,-77.91077001,-78.99967554,9,4,16.72210733,0,0,0,0.744908647,0.949736616,0.66192662,0.999999999,FALSE,FALSE,FALSE
FBgn0035287,0.865842822,0.999775474,-64.31613879,-65.25481218,9,4,5.404185192,0,0,0,1,1,0.588149511,0.999999999,FALSE,FALSE,FALSE
FBgn0035290,0.867538997,0.999775474,-18.41969681,-19.35201945,9,4,0.083833945,0,0,0,0.5158534,0.949736616,0.909845115,0.999999999,FALSE,FALSE,FALSE
FBgn0035293,0.493783795,0.999775474,-44.7375149,-46.93600684,9,4,1.457331587,0,0,0,0.197812982,0.949736616,0.763547233,0.999999999,FALSE,FALSE,FALSE
FBgn0035294,0.267920333,0.999775474,-134.2432496,-137.4506617,9,4,367.4468057,0,0,0,0.283861161,0.949736616,0.272883565,0.999999999,FALSE,FALSE,FALSE
FBgn0035295,0.717675013,0.999775474,-117.6730044,-119.1156178,9,4,252.6387329,0,0,0,0.4003417,0.949736616,0.788103259,0.999999999,FALSE,FALSE,FALSE
FBgn0035298,0.713033251,0.999775474,-141.3783715,-142.8360507,9,4,440.2004133,0,0,0,0.321242665,0.949736616,0.886233697,0.999999999,FALSE,FALSE,FALSE
FBgn0035299,0.980392352,0.999775474,-18.48161535,-18.85424809,9,4,0.189488414,0,0,0,0.778204291,0.949736616,0.97023836,0.999999999,FALSE,FALSE,FALSE
FBgn0035300,0.995605556,0.999775474,-33.19520399,-33.3901102,9,4,0.384261653,0,0,0,0.974777968,1,0.95258887,0.999999999,FALSE,FALSE,FALSE
FBgn0035308,0.72062074,0.999775474,-67.76788127,-69.2009291,9,4,7.792101032,0,0,0,0.941327385,1,0.432606113,0.999999999,FALSE,FALSE,FALSE
FBgn0035309,0.668081042,0.999775474,-110.3573343,-111.9609194,9,4,72.88049004,0,0,0,0.34259885,0.949736616,0.785582371,0.999999999,FALSE,FALSE,FALSE
FBgn0035311,0.586525721,0.999775474,-77.21798307,-79.09100969,9,4,9.962378466,0,0,0,0.192425965,0.949736616,0.929737909,0.999999999,FALSE,FALSE,FALSE
FBgn0035312,0.894136583,0.999775474,-110.4110778,-111.2401238,9,4,44.10501728,0,0,0,0.452657863,0.949736616,0.994882812,0.999999999,FALSE,FALSE,FALSE
FBgn0035313,0.798582551,0.999775474,-37.06058485,-38.23664431,9,4,0.952935712,0,0,0,0.345848407,0.949736616,0.972843729,0.999999999,FALSE,FALSE,FALSE
FBgn0035315,0.939627593,0.999775474,-22.56820618,-23.19503326,9,4,0.672406851,0,0,0,0.594194274,0.949736616,0.97553728,0.999999999,FALSE,FALSE,FALSE
FBgn0035316,0.939948566,0.999775474,-72.12857693,-72.753793,9,4,8.930509453,0,0,0,0.53887677,0.949736616,0.999566173,0.999999999,FALSE,FALSE,FALSE
FBgn0035317,0.344799221,0.999775474,-47.44288047,-50.25366603,9,4,2.095807276,0,0,0,0.370894683,0.949736616,0.303312807,0.999999999,FALSE,FALSE,FALSE
FBgn0035318,0.402076283,0.999775474,-132.3387846,-134.8959956,9,4,316.469978,0,0,0,0.121841408,0.949736616,0.82437742,0.999999999,FALSE,FALSE,FALSE
FBgn0035321,0.510077934,0.999775474,-152.0424483,-154.181613,9,4,682.8303096,0,0,0,0.151029471,0.949736616,0.919381323,0.999999999,FALSE,FALSE,FALSE
FBgn0035323,0.057365324,0.999775474,-123.6623193,-129.0190808,9,4,196.6785999,0,0,0,0.123522015,0.949736616,0.088453719,0.999999999,FALSE,FALSE,FALSE
FBgn0035325,0.72313735,0.999775474,-38.6534038,-40.07827616,9,4,0.671636439,0,0,0,0.273952537,0.949736616,0.967341335,0.999999999,FALSE,FALSE,FALSE
FBgn0035328,0.997792198,0.999775474,-16.76454993,-16.91051254,9,4,0.278746307,0,0,0,0.878016602,0.974293737,0.998509908,0.999999999,FALSE,FALSE,FALSE
FBgn0035331,0.612136541,0.999775474,-51.37952987,-53.1668114,9,4,2.678602477,0,0,0,0.42262356,0.949736616,0.603681568,0.999999999,FALSE,FALSE,FALSE
FBgn0035332,0.974366959,0.999775474,-60.64653632,-61.06687224,9,4,4.588289406,0,0,0,0.671728146,0.949736616,0.997506003,0.999999999,FALSE,FALSE,FALSE
FBgn0035333,0.871135584,0.999775474,-149.3550065,-150.2737806,9,4,959.2472172,0,0,0,0.598592171,0.949736616,0.846786635,0.999999999,FALSE,FALSE,FALSE
FBgn0035334,0.478612628,0.999775474,-138.7806247,-141.0353775,9,4,297.1023347,0,0,0,0.115401753,0.949736616,0.979055238,0.999999999,FALSE,FALSE,FALSE
FBgn0035335,0.187455137,0.999775474,-146.8282624,-150.5672048,9,4,276.2222888,0,0,0,0.110967759,0.949736616,0.379326349,0.999999999,FALSE,FALSE,FALSE
FBgn0035337,0.16541116,0.999775474,-133.9299568,-137.8487972,9,4,202.2566002,0,0,0,1,1,0.036147317,0.970574768,FALSE,FALSE,FALSE
FBgn0035343,0.501671822,0.999775474,-77.54029732,-79.70993322,9,4,11.33321085,0,0,0,0.479523223,0.949736616,0.412211199,0.999999999,FALSE,FALSE,FALSE
FBgn0035344,0.856121579,0.999775474,-96.68921267,-97.6638384,9,4,41.12782394,0,0,0,0.426700041,0.949736616,0.969859299,0.999999999,FALSE,FALSE,FALSE
FBgn0035346,0.624655142,0.999775474,-168.2138751,-169.9596879,9,4,809.3482073,0,0,0,0.780784721,0.949736616,0.392132078,0.999999999,FALSE,FALSE,FALSE
FBgn0035348,0.717612072,0.999775474,-62.02235832,-63.46517604,9,4,4.102994848,0,0,0,0.251566789,0.949736616,0.988605269,0.999999999,FALSE,FALSE,FALSE
FBgn0035355,0.789756737,0.999775474,-106.6136171,-107.8193791,9,4,73.44012343,0,0,0,0.725075109,0.949736616,0.621799541,0.999999999,FALSE,FALSE,FALSE
FBgn0035356,0.869845932,0.999775474,-124.6379915,-125.5616369,9,4,194.4916272,0,0,0,0.61351734,0.949736616,0.832613264,0.999999999,FALSE,FALSE,FALSE
FBgn0035358,0.62624192,0.999775474,-83.21854509,-84.95911961,9,4,14.9425138,0,0,0,0.400600324,0.949736616,0.647754695,0.999999999,FALSE,FALSE,FALSE
FBgn0035359,0.496401704,0.999775474,-88.24405656,-90.43294266,9,4,17.31865372,0,0,0,0.479257894,0.949736616,0.406228763,0.999999999,FALSE,FALSE,FALSE
FBgn0035360,0.456887506,0.999775474,-90.26312435,-92.60034776,9,4,19.95402533,0,0,0,0.115734399,0.949736616,0.948069239,0.999999999,FALSE,FALSE,FALSE
FBgn0035370,0.447157925,0.999775474,-181.1262832,-183.5012362,9,4,1337.882968,0,0,0,0.46483474,0.949736616,0.359253989,0.999999999,FALSE,FALSE,FALSE
FBgn0035371,0.790755206,0.999775474,-181.0693712,-182.2717842,9,4,2254.798251,0,0,0,0.343702839,0.949736616,0.965772688,0.999999999,FALSE,FALSE,FALSE
FBgn0035372,0.502404498,0.999775474,-143.5124292,-145.679398,9,4,353.8208556,0,0,0,0.418972966,0.949736616,0.45853542,0.999999999,FALSE,FALSE,FALSE
FBgn0035374,0.363978456,0.999775474,-157.4977015,-160.220364,9,4,586.5718086,0,0,0,0.24293352,0.949736616,0.454797864,0.999999999,FALSE,FALSE,FALSE
FBgn0035375,0.725450858,0.999775474,-144.1824756,-145.5998292,9,4,511.106275,0,0,0,0.248467392,0.949736616,0.997086326,0.999999999,FALSE,FALSE,FALSE
FBgn0035379,0.895414977,0.999775474,-11.73944201,-12.56331912,9,4,0.087371969,0,0,0,0.491292661,0.949736616,0.97323189,0.999999999,FALSE,FALSE,FALSE
FBgn0035380,0.890546388,0.999775474,-7.330133664,-8.17358206,9,4,0.092875299,0,1,0,0.436451704,0.949736616,0.99871517,0.999999999,FALSE,FALSE,FALSE
FBgn0035382,0.915987113,0.999775474,-25.96927656,-26.7065551,9,4,0.262128425,0,0,0,0.594047005,0.949736616,0.933351921,0.999999999,FALSE,FALSE,FALSE
FBgn0035383,0.391124816,0.999775474,-138.2421619,-140.8457425,9,4,620.4666191,0,0,0,0.223342592,0.949736616,0.530165179,0.999999999,FALSE,FALSE,FALSE
FBgn0035385,0.847501644,0.999775474,-32.33444815,-33.34037783,9,4,1.122697644,0,0,0,0.406396235,0.949736616,0.975793284,0.999999999,FALSE,FALSE,FALSE
FBgn0035388,0.759154342,0.999775474,-152.9259087,-154.2331804,9,4,635.1886287,0,0,0,1,1,0.45048446,0.999999999,FALSE,FALSE,FALSE
FBgn0035390,0.746654897,0.999775474,-165.674768,-167.0230141,9,4,1137.493783,0,0,0,0.636082271,0.949736616,0.616756419,0.999999999,FALSE,FALSE,FALSE
FBgn0035392,0.369775798,0.999775474,-85.8162844,-88.51298787,9,4,24.12785686,0,0,0,0.332548724,0.949736616,0.363035983,0.999999999,FALSE,FALSE,FALSE
FBgn0035393,0.713074822,0.999775474,-139.4178287,-140.8753731,9,4,401.6141519,0,0,0,1,1,0.328809361,0.999999999,FALSE,FALSE,FALSE
FBgn0035397,0.772788824,0.999775474,-153.7407791,-155.0030691,9,4,746.0387206,0,0,0,0.608941629,0.949736616,0.67478666,0.999999999,FALSE,FALSE,FALSE
FBgn0035398,0.263425335,0.999775474,-54.87876493,-58.11206455,9,4,3.221915743,0,0,0,0.23223693,0.949736616,0.314767737,0.999999999,FALSE,FALSE,FALSE
FBgn0035400,0.029578765,0.999775474,-142.7284035,-148.9335345,9,4,700.1732321,0,0,0,0.003473877,0.949736616,0.780625293,0.999999999,FALSE,FALSE,FALSE
FBgn0035401,0.775545953,0.999775474,-136.3945067,-137.6476568,9,4,325.1708104,0,0,0,0.522351305,0.949736616,0.751213176,0.999999999,FALSE,FALSE,FALSE
FBgn0035402,0.953882767,0.999775474,-161.3379897,-161.8892362,9,4,521.194379,0,0,0,0.624809049,0.949736616,0.983495801,0.999999999,FALSE,FALSE,FALSE
FBgn0035405,0.541289877,0.999775474,-129.6010924,-131.6294141,9,4,334.8004922,0,0,0,0.316948814,0.949736616,0.623982262,0.999999999,FALSE,FALSE,FALSE
FBgn0035407,0.729096997,0.999775474,-111.6383293,-113.0438263,9,4,126.7122369,0,0,0,0.423886466,0.949736616,0.778422539,0.999999999,FALSE,FALSE,FALSE
FBgn0035409,0.27221884,0.999775474,-94.69112541,-97.8741109,9,4,37.98108501,0,0,0,0.27065511,0.949736616,0.289501029,0.999999999,FALSE,FALSE,FALSE
FBgn0035410,0.217840326,0.999775474,-115.2529183,-118.7718448,9,4,174.7503697,0,0,0,0.295002665,0.949736616,0.203858757,0.999999999,FALSE,FALSE,FALSE
FBgn0035411,0.827682012,0.999775474,-150.3458603,-151.4220568,9,4,555.3871079,0,0,0,0.634942589,0.949736616,0.74248332,0.999999999,FALSE,FALSE,FALSE
FBgn0035412,0.810449967,0.999775474,-46.2769251,-47.41265307,9,4,1.371226682,0,0,0,0.429039133,0.949736616,0.901213095,0.999999999,FALSE,FALSE,FALSE
FBgn0035413,0.127177057,0.999775474,-59.05096742,-63.33942329,9,4,4.4547017,0,0,0,0.052567613,0.949736616,0.4426797,0.999999999,FALSE,FALSE,FALSE
FBgn0035414,0.577923284,0.999775474,-110.19998,-112.1021253,9,4,110.3145924,0,0,0,0.173671104,0.949736616,0.959443152,0.999999999,FALSE,FALSE,FALSE
FBgn0035415,0.547071236,0.999775474,-130.4238602,-132.4320113,9,4,191.680513,0,0,0,0.213149467,0.949736616,0.819444354,0.999999999,FALSE,FALSE,FALSE
FBgn0035416,0.957446025,0.999775474,-154.4631844,-154.9939835,9,4,1318.866826,0,0,0,0.720404908,0.949736616,0.939059495,0.999999999,FALSE,FALSE,FALSE
FBgn0035420,0.137103207,0.999775474,-164.997303,-169.1811354,9,4,1085.985599,0,0,0,1,1,0.030658301,0.857181477,FALSE,FALSE,FALSE
FBgn0035421,0.85149357,0.999775474,-127.4343695,-128.4258648,9,4,165.8132663,0,0,0,0.609533128,0.949736616,0.802978008,0.999999999,FALSE,FALSE,FALSE
FBgn0035422,0.891026725,0.999775474,-250.7246675,-251.5661984,9,4,11067.05365,0,0,0,0.508744986,0.949736616,0.954009975,0.999999999,FALSE,FALSE,FALSE
FBgn0035423,0.065292182,0.999775474,-205.4010205,-210.5882928,9,4,3185.987402,0,0,0,0.85319737,0.963102619,0.018087646,0.634750175,FALSE,FALSE,FALSE
FBgn0035424,0.960864595,0.999775474,-191.8080709,-192.3185082,9,4,2452.885098,0,0,0,0.603359251,0.949736616,0.999719228,0.999999999,FALSE,FALSE,FALSE
FBgn0035425,0.746360634,0.999775474,-142.2730283,-143.6222365,9,4,758.7810696,0,0,0,0.328338094,0.949736616,0.925216198,0.999999999,FALSE,FALSE,FALSE
FBgn0035426,0.969550105,0.999775474,-73.05063464,-73.5052477,9,4,10.2786669,0,0,0,0.86860914,0.969349157,0.890108543,0.999999999,FALSE,FALSE,FALSE
FBgn0035427,0.826235331,0.999775474,-100.3100708,-101.3913155,9,4,50.79019724,0,0,0,0.391017516,0.949736616,0.962919813,0.999999999,FALSE,FALSE,FALSE
FBgn0035428,0.681710205,0.999775474,-51.0794598,-52.63874957,9,4,2.525879819,0,0,0,0.222707135,0.949736616,0.990006076,0.999999999,FALSE,FALSE,FALSE
FBgn0035429,0.575854794,0.999775474,-37.66164029,-39.5708137,9,4,1.370442719,0,0,0,0.148260336,0.949736616,0.999994255,0.999999999,FALSE,FALSE,FALSE
FBgn0035430,0.625613461,0.999775474,-53.13756319,-54.88021194,9,4,1.98372106,0,0,0,0.190681496,0.949736616,0.982129871,0.999999999,FALSE,FALSE,FALSE
FBgn0035431,0.703423004,0.999775474,-101.1750362,-102.6638895,9,4,60.50175711,0,0,0,0.423965383,0.949736616,0.73829504,0.999999999,FALSE,FALSE,FALSE
FBgn0035432,0.826421675,0.999775474,-183.9737035,-185.0542985,9,4,2012.462577,0,0,0,0.987571644,1,0.544628561,0.999999999,FALSE,FALSE,FALSE
FBgn0035434,0.600237078,0.999775474,-31.15225492,-32.9792115,9,4,0.758658316,0,0,0,0.542283728,0.949736616,0.488078017,0.999999999,FALSE,FALSE,FALSE
FBgn0035435,0.9627211,0.999775474,-92.00369213,-92.50272831,9,4,29.15725254,0,0,0,0.608810471,0.949736616,0.999889451,0.999999999,FALSE,FALSE,FALSE
FBgn0035436,0.9550347,0.999775474,-29.93685691,-30.48157362,9,4,1.061823794,0,0,0,0.648416943,0.949736616,0.97379516,0.999999999,FALSE,FALSE,FALSE
FBgn0035437,0.634930018,0.999775474,-159.7256154,-161.4375736,9,4,1028.988068,0,0,0,0.311029012,0.949736616,0.779928665,0.999999999,FALSE,FALSE,FALSE
FBgn0035438,0.989065651,0.999775474,-189.0019931,-189.2901084,9,4,2758.868596,0,0,0,0.823500995,0.95713629,0.979526539,0.999999999,FALSE,FALSE,FALSE
FBgn0035439,0.971126979,0.999775474,-209.9318827,-210.3755837,9,4,1389.130583,0,0,0,0.708547283,0.949736616,0.977859239,0.999999999,FALSE,FALSE,FALSE
FBgn0035440,0.252766498,0.999775474,-143.4648712,-146.7610373,9,4,578.1225786,0,0,0,1,1,0.085193345,0.999999999,FALSE,FALSE,FALSE
FBgn0035443,0.939191205,0.999775474,-128.7562489,-129.3852605,9,4,212.0431476,0,0,0,0.697836961,0.949736616,0.910358937,0.999999999,FALSE,FALSE,FALSE
FBgn0035444,0.851312279,0.999775474,-152.9939964,-153.9861495,9,4,598.7396179,0,0,0,0.850838879,0.962294771,0.645584844,0.999999999,FALSE,FALSE,FALSE
FBgn0035445,0.722592936,0.999775474,-194.3925252,-195.8191664,9,4,1325.553461,0,0,0,0.755916248,0.949736616,0.513741739,0.999999999,FALSE,FALSE,FALSE
FBgn0035449,0.523328252,0.999775474,-130.5200362,-132.6117227,9,4,328.7203351,0,0,0,0.154113249,0.949736616,0.931172592,0.999999999,FALSE,FALSE,FALSE
FBgn0035452,0.751144835,0.999775474,-55.36514092,-56.69869331,9,4,3.41682351,0,0,0,0.271821467,0.949736616,0.995980703,0.999999999,FALSE,FALSE,FALSE
FBgn0035453,0.688902221,0.999775474,-23.15253085,-24.68847962,9,4,0.374352795,0,0,0,0.530620365,0.949736616,0.613960385,0.999999999,FALSE,FALSE,FALSE
FBgn0035455,0.913094045,0.999775474,-19.29898364,-20.04887864,9,4,0.369515019,0,0,0,0.72551815,0.949736616,0.835537257,0.999999999,FALSE,FALSE,FALSE
FBgn0035458,0.768932655,0.999775474,-22.01041417,-23.28546112,9,4,0.461059058,0,0,0,0.344257882,0.949736616,0.936632302,0.999999999,FALSE,FALSE,FALSE
FBgn0035461,0.137278697,0.999775474,-106.553893,-110.7359377,9,4,56.8814604,0,0,0,0.033871262,0.949736616,0.660816237,0.999999999,FALSE,FALSE,FALSE
FBgn0035462,0.612852374,0.999775474,-112.0296812,-113.8145843,9,4,145.5629648,0,0,0,0.635753466,0.949736616,0.446394016,0.999999999,FALSE,FALSE,FALSE
FBgn0035464,0.537886459,0.999775474,-142.928081,-144.9683264,9,4,525.438784,0,0,0,0.277475112,0.949736616,0.678480571,0.999999999,FALSE,FALSE,FALSE
FBgn0035468,0.890023964,0.999775474,-130.6801706,-131.5257012,9,4,92.30293219,0,0,0,0.748950479,0.949736616,0.773961792,0.999999999,FALSE,FALSE,FALSE
FBgn0035469,0.790567083,0.999775474,-122.2972683,-123.5003125,9,4,158.8490935,0,0,0,0.330243586,0.949736616,0.979149466,0.999999999,FALSE,FALSE,FALSE
FBgn0035470,0.128856262,0.999775474,-123.7695342,-128.039786,9,4,223.2231203,0,0,0,0.45629629,0.949736616,0.07281891,0.999999999,FALSE,FALSE,FALSE
FBgn0035471,0.711621806,0.999775474,-150.2260417,-151.6883007,9,4,629.9342632,0,0,0,0.262236295,0.949736616,0.969579755,0.999999999,FALSE,FALSE,FALSE
FBgn0035473,0.081614291,0.999775474,-168.2821565,-173.1737923,9,4,1238.862451,0,0,0,1,1,0.018529616,0.640265588,FALSE,FALSE,FALSE
FBgn0035475,0.654533036,0.999775474,-103.2301596,-104.877902,9,4,70.03835833,0,0,0,0.767343208,0.949736616,0.429153755,0.999999999,FALSE,FALSE,FALSE
FBgn0035476,0.76195768,0.999775474,-97.95298562,-99.25103581,9,4,21.1227226,0,0,0,0.318238461,0.949736616,0.958859799,0.999999999,FALSE,FALSE,FALSE
FBgn0035477,0.55995771,0.999775474,-126.4479234,-128.4114774,9,4,204.371932,0,0,0,0.191477553,0.949736616,0.89157657,0.999999999,FALSE,FALSE,FALSE
FBgn0035478,0.870801469,0.999775474,-20.45797844,-21.37801599,9,4,0.099120567,0,0,0,0.544657891,0.949736616,0.890713721,0.999999999,FALSE,FALSE,FALSE
FBgn0035479,0.955179207,0.999775474,-3.518536964,-4.062429239,9,4,6.75E-06,0,0,0,0.730100349,0.949736616,0.927879828,0.999999999,FALSE,FALSE,FALSE
FBgn0035480,0.403745986,0.999775474,-76.3275498,-78.87776919,9,4,10.04609147,0,0,0,0.295970113,0.949736616,0.446131499,0.999999999,FALSE,FALSE,FALSE
FBgn0035481,0.788275398,0.999775474,-70.61673749,-71.82746306,9,4,4.649531686,0,0,0,0.732294623,0.949736616,0.615303543,0.999999999,FALSE,FALSE,FALSE
FBgn0035482,0.48204236,0.999775474,-122.8380575,-125.0800004,9,4,191.9088251,0,0,0,0.312019977,0.949736616,0.540964043,0.999999999,FALSE,FALSE,FALSE
FBgn0035483,0.575582546,0.999775474,-111.8421069,-113.7522061,9,4,126.4726793,0,0,0,0.586157106,0.949736616,0.43148545,0.999999999,FALSE,FALSE,FALSE
FBgn0035484,0.88327387,0.999775474,-97.83102467,-98.70316786,9,4,45.46369525,0,0,0,0.447867444,0.949736616,0.9869481,0.999999999,FALSE,FALSE,FALSE
FBgn0035486,0.951901046,0.999775474,-3.518526761,-4.080838622,9,4,0.083577504,0,0,0,0.739728765,0.949736616,0.914103163,0.999999999,FALSE,FALSE,FALSE
FBgn0035488,0.723327986,0.999775474,-119.9705204,-121.3947734,9,4,192.3281494,0,0,0,0.323037129,0.949736616,0.899053116,0.999999999,FALSE,FALSE,FALSE
FBgn0035490,0.593409366,0.999775474,-45.92537161,-47.77521906,9,4,1.227563554,0,0,0,0.190827618,0.949736616,0.942929973,0.999999999,FALSE,FALSE,FALSE
FBgn0035491,0.982633899,0.999775474,-10.81087202,-11.16390683,9,4,4.78E-06,0,0,0,0.937072421,1,0.901885754,0.999999999,FALSE,FALSE,FALSE
FBgn0035495,0.772543008,0.999775474,-34.00252486,-35.26562892,9,4,0.472123154,0,0,0,0.410967713,0.949736616,0.861924744,0.999999999,FALSE,FALSE,FALSE
FBgn0035496,0.746752941,0.999775474,-40.57878913,-41.92671462,9,4,1.087715871,0,0,0,1,1,0.423617043,0.999999999,FALSE,FALSE,FALSE
